t_solar,DNI,DHI,GHI,Tamb,albedo,wind
7738.5,936,68,557,20,0.176,2.8
7739.5,953,75,635,23,0.176,2.9
7740.5,961,75,651,24,0.176,2.9
7741.5,948,71,600,25,0.176,2.8
7742.5,892,69,485,26,0.176,2.5
7743.5,800,58,321,25,0.176,1.7
7744.5,585,38,130,21,0.176,0.9
7745.5,0,0,0,17,0.176,0.5
7746.5,0,0,0,15,0.176,0.3
7747.5,0,0,0,14,0.176,0.3
7748.5,0,0,0,13,0.176,0.4
7749.5,0,0,0,12,0.176,0.6
7750.5,0,0,0,11,0.176,0.9
7751.5,0,0,0,11,0.176,1.2
7752.5,0,0,0,10,0.176,1.4
7753.5,0,0,0,10,0.176,1.6
7754.5,0,0,0,10,0.176,1.7
7755.5,0,0,0,10,0.176,1.7
7756.5,0,0,0,10,0.176,1.6
7757.5,0,0,0,10,0.176,1.6
7758.5,0,0,0,10,0.176,1.7
7759.5,385,22,49,11,0.176,2
7760.5,741,49,237,14,0.176,2.5
7761.5,875,62,418,17,0.176,2.6
7762.5,938,69,557,20,0.176,2.7
7763.5,952,79,635,22,0.176,2.9
7764.5,960,79,652,23,0.176,3.1
7765.5,946,76,601,24,0.176,3.2
7766.5,877,78,483,24,0.176,3.2
7767.5,782,64,320,23,0.176,2.3
7768.5,557,42,128,21,0.176,1.4
7769.5,0,0,0,19,0.176,1.2
7770.5,0,0,0,18,0.176,1.4
7771.5,0,0,0,15,0.176,1.4
7772.5,0,0,0,13,0.176,1.5
7773.5,0,0,0,12,0.176,1.6
7774.5,0,0,0,12,0.176,1.8
7775.5,0,0,0,11,0.176,2.2
7776.5,0,0,0,10,0.176,2.3
7777.5,0,0,0,9,0.176,2
7778.5,0,0,0,9,0.176,1.7
7779.5,0,0,0,9,0.176,1.4
7780.5,0,0,0,9,0.176,1.2
7781.5,0,0,0,9,0.176,1.2
7782.5,0,0,0,9,0.176,1.2
7783.5,260,23,41,11,0.176,1.5
7784.5,580,57,202,14,0.176,2.2
7785.5,454,134,318,18,0.176,2.7
7786.5,578,152,451,21,0.176,2.7
7787.5,568,183,513,24,0.176,2.7
7788.5,748,129,573,25,0.176,2.8
7789.5,543,178,478,26,0.176,2.7
7790.5,895,74,486,26,0.176,2.4
7791.5,799,62,322,25,0.176,1.7
7792.5,575,40,129,22,0.176,1.2
7793.5,0,0,0,19,0.176,1.2
7794.5,0,0,0,17,0.176,1.4
7795.5,0,0,0,15,0.176,1.4
7796.5,0,0,0,14,0.176,1.4
7797.5,0,0,0,14,0.176,1.4
7798.5,0,0,0,13,0.176,1.4
7799.5,0,0,0,12,0.176,1.4
7800.5,0,0,0,12,0.176,1.4
7801.5,0,0,0,11,0.176,1.4
7802.5,0,0,0,11,0.176,1.4
7803.5,0,0,0,10,0.176,1.4
7804.5,0,0,0,10,0.176,1.4
7805.5,0,0,0,10,0.176,1.4
7806.5,0,0,0,10,0.176,1.4
7807.5,81,23,28,11,0.176,1.5
7808.5,718,53,230,15,0.176,1.7
7809.5,419,139,307,19,0.176,1.6
7810.5,372,205,396,22,0.176,1.5
7811.5,502,205,495,24,0.176,1.7
7812.5,423,235,485,25,0.176,1.7
7813.5,532,182,474,26,0.176,1.6
7814.5,640,114,407,26,0.176,1.2
7815.5,475,97,250,25,0.176,0.7
7816.5,390,44,104,23,0.176,0.7
7817.5,0,0,0,21,0.176,1
7818.5,0,0,0,20,0.176,1.1
7819.5,0,0,0,19,0.176,1.1
7820.5,0,0,0,17,0.176,1.1
7821.5,0,0,0,15,0.176,1.1
7822.5,0,0,0,14,0.176,1.1
7823.5,0,0,0,14,0.176,1.1
7824.5,0,0,0,14,0.176,1.1
7825.5,0,0,0,14,0.176,1.2
7826.5,0,0,0,14,0.176,1.2
7827.5,0,0,0,14,0.176,1.2
7828.5,0,0,0,13,0.176,1.2
7829.5,0,0,0,13,0.176,1.1
7830.5,0,0,0,13,0.176,1
7831.5,0,21,21,14,0.176,1
7832.5,117,95,124,16,0.176,1.4
7833.5,118,170,217,18,0.176,1.9
7834.5,178,231,322,20,0.176,1.7
7835.5,11,198,204,23,0.176,0.9
7836.5,140,277,359,24,0.176,0.7
7837.5,5,178,181,24,0.176,1
7838.5,422,166,359,24,0.176,1.3
7839.5,45,126,141,23,0.176,1.2
7840.5,164,54,79,21,0.176,1
7841.5,0,0,0,19,0.176,1.4
7842.5,0,0,0,18,0.176,1.7
7843.5,0,0,0,17,0.176,1.7
7844.5,0,0,0,16,0.176,1.4
7845.5,0,0,0,15,0.176,1.1
7846.5,0,0,0,15,0.176,0.9
7847.5,0,0,0,15,0.176,1
7848.5,0,0,0,15,0.176,1.1
7849.5,0,0,0,14,0.176,1.2
7850.5,0,0,0,14,0.176,1.2
7851.5,0,0,0,13,0.176,1.3
7852.5,0,0,0,12,0.176,1.3
7853.5,0,0,0,12,0.176,1.2
7854.5,0,0,0,12,0.176,1.2
7855.5,183,22,33,13,0.176,1.7
7856.5,560,65,200,16,0.176,2.2
7857.5,726,85,371,19,0.176,2.2
7858.5,809,95,504,22,0.176,2
7859.5,879,87,590,24,0.176,1.9
7860.5,889,87,607,25,0.176,1.7
7861.5,875,83,559,26,0.176,1.6
7862.5,827,76,451,25,0.176,1.7
7863.5,727,63,295,24,0.176,1.6
7864.5,498,40,114,20,0.176,1.2
7865.5,0,0,0,17,0.179,1.2
7866.5,0,0,0,16,0.179,1.3
7867.5,0,0,0,16,0.179,1.3
7868.5,0,0,0,16,0.179,1.4
7869.5,0,0,0,15,0.179,1.6
7870.5,0,0,0,14,0.179,1.7
7871.5,0,0,0,13,0.179,1.6
7872.5,0,0,0,12,0.179,1.4
7873.5,0,0,0,12,0.179,1.4
7874.5,0,0,0,11,0.179,1.4
7875.5,0,0,0,10,0.179,1.3
7876.5,0,0,0,10,0.179,1.3
7877.5,0,0,0,10,0.179,1.3
7878.5,0,0,0,10,0.179,1.2
7879.5,307,19,35,11,0.179,1.2
7880.5,698,49,214,15,0.179,1.6
7881.5,843,64,393,18,0.179,1.8
7882.5,910,73,531,21,0.179,1.5
7883.5,943,76,612,22,0.179,1.2
7884.5,949,77,629,23,0.179,1.2
7885.5,934,74,580,24,0.179,1.4
7886.5,884,69,468,24,0.179,1.5
7887.5,684,62,279,23,0.179,1.1
7888.5,408,42,102,20,0.179,0.6
7889.5,0,0,0,17,0.179,0.6
7890.5,0,0,0,17,0.179,0.4
7891.5,0,0,0,17,0.179,0.6
7892.5,0,0,0,16,0.179,1
7893.5,0,0,0,15,0.179,1.2
7894.5,0,0,0,14,0.179,1.1
7895.5,0,0,0,13,0.179,1
7896.5,0,0,0,11,0.179,0.9
7897.5,0,0,0,11,0.179,0.8
7898.5,0,0,0,10,0.179,0.7
7899.5,0,0,0,10,0.179,0.7
7900.5,0,0,0,10,0.179,0.8
7901.5,0,0,0,10,0.179,0.8
7902.5,0,0,0,10,0.179,0.9
7903.5,0,7,7,11,0.179,0.9
7904.5,158,90,127,14,0.179,1.5
7905.5,565,107,326,16,0.179,3.1
7906.5,821,89,499,18,0.179,4.1
7907.5,796,117,568,20,0.179,4.3
7908.5,552,189,509,21,0.179,4.6
7909.5,825,105,551,21,0.179,5
7910.5,837,79,456,21,0.179,5.4
7911.5,726,68,298,20,0.179,5.3
7912.5,461,45,113,17,0.179,4.4
7913.5,0,0,0,15,0.179,3.6
7914.5,0,0,0,13,0.179,3.7
7915.5,0,0,0,12,0.179,3.7
7916.5,0,0,0,11,0.179,3.2
7917.5,0,0,0,10,0.179,2.8
7918.5,0,0,0,9,0.179,2.9
7919.5,0,0,0,8,0.179,3.3
7920.5,0,0,0,7,0.179,3.3
7921.5,0,0,0,6,0.179,2.9
7922.5,0,0,0,6,0.179,2.6
7923.5,0,0,0,5,0.179,2.5
7924.5,0,0,0,4,0.179,2.7
7925.5,0,0,0,3,0.179,2.7
7926.5,0,0,0,3,0.179,2.4
7927.5,0,20,20,4,0.179,2.8
7928.5,203,87,134,7,0.179,3.9
7929.5,373,140,283,9,0.179,5
7930.5,963,65,544,11,0.179,5.3
7931.5,979,74,625,12,0.179,5.1
7932.5,984,75,642,13,0.179,5
7933.5,965,73,591,13,0.179,4.8
7934.5,909,69,477,14,0.179,4.6
7935.5,811,58,313,13,0.179,4.1
7936.5,587,37,123,11,0.179,2.5
7937.5,0,0,0,8,0.179,1.2
7938.5,0,0,0,6,0.179,1.1
7939.5,0,0,0,5,0.179,1
7940.5,0,0,0,4,0.179,0.9
7941.5,0,0,0,3,0.179,0.8
7942.5,0,0,0,2,0.179,0.7
7943.5,0,0,0,2,0.179,0.6
7944.5,0,0,0,1,0.179,0.7
7945.5,0,0,0,0,0.179,1
7946.5,0,0,0,0,0.179,1.2
7947.5,0,0,0,0,0.179,1.3
7948.5,0,0,0,0,0.179,1.4
7949.5,0,0,0,0,0.179,1.5
7950.5,0,0,0,0,0.179,1.6
7951.5,372,17,34,1,0.179,2
7952.5,771,43,218,4,0.179,2.2
7953.5,903,55,399,7,0.179,2.5
7954.5,962,62,537,9,0.179,3
7955.5,976,71,618,12,0.179,3.3
7956.5,986,68,635,13,0.179,3.2
7957.5,972,65,586,14,0.179,3.3
7958.5,905,68,472,15,0.179,3.5
7959.5,811,56,310,14,0.179,3.4
7960.5,584,36,121,11,0.179,2.2
7961.5,0,0,0,8,0.179,1.3
7962.5,0,0,0,6,0.179,1.2
7963.5,0,0,0,6,0.179,1.2
7964.5,0,0,0,6,0.179,1.2
7965.5,0,0,0,6,0.179,1.1
7966.5,0,0,0,5,0.179,1
7967.5,0,0,0,4,0.179,0.9
7968.5,0,0,0,3,0.179,0.8
7969.5,0,0,0,3,0.179,0.8
7970.5,0,0,0,2,0.179,0.9
7971.5,0,0,0,2,0.179,1.2
7972.5,0,0,0,2,0.179,1.3
7973.5,0,0,0,2,0.179,1.4
7974.5,0,0,0,2,0.179,1.3
7975.5,268,16,28,4,0.179,1.5
7976.5,690,46,201,7,0.179,1.9
7977.5,845,60,379,11,0.179,1.8
7978.5,915,68,518,14,0.179,1.6
7979.5,939,75,598,15,0.179,1.7
7980.5,943,75,615,16,0.179,1.8
7981.5,921,74,565,17,0.179,1.8
7982.5,873,68,456,17,0.179,1.9
7983.5,772,57,298,16,0.179,1.7
7984.5,42,52,58,13,0.179,1.3
7985.5,0,0,0,10,0.179,1.1
7986.5,0,0,0,9,0.179,1.2
7987.5,0,0,0,9,0.179,1.1
7988.5,0,0,0,9,0.179,1.1
7989.5,0,0,0,9,0.179,1.1
7990.5,0,0,0,9,0.179,1.1
7991.5,0,0,0,8,0.179,1
7992.5,0,0,0,7,0.179,1
7993.5,0,0,0,6,0.179,0.9
7994.5,0,0,0,6,0.179,0.9
7995.5,0,0,0,6,0.179,0.9
7996.5,0,0,0,6,0.179,1.1
7997.5,0,0,0,5,0.179,1.2
7998.5,0,0,0,5,0.179,1.3
7999.5,269,15,26,6,0.179,1.5
8000.5,694,46,200,10,0.179,2.4
8001.5,843,62,378,14,0.179,2.9
8002.5,911,71,516,17,0.179,2.5
8003.5,951,72,599,18,0.179,2.2
8004.5,956,73,618,19,0.179,2.1
8005.5,939,71,570,20,0.179,2.3
8006.5,885,67,460,20,0.179,2.6
8007.5,786,56,301,19,0.179,2.5
8008.5,556,36,116,15,0.179,1.7
8009.5,0,0,0,17,0.178,1.2
8010.5,0,0,0,17,0.178,1.1
8011.5,0,0,0,16,0.178,1.1
8012.5,0,0,0,16,0.178,1.1
8013.5,0,0,0,16,0.178,1.2
8014.5,0,0,0,15,0.178,1.2
8015.5,0,0,0,15,0.178,1.1
8016.5,0,0,0,15,0.178,1.1
8017.5,0,0,0,14,0.178,1
8018.5,0,0,0,13,0.178,1
8019.5,0,0,0,12,0.178,1
8020.5,0,0,0,12,0.178,1.1
8021.5,0,0,0,11,0.178,1
8022.5,0,0,0,11,0.178,1
8023.5,139,16,21,12,0.178,1.3
8024.5,590,54,183,15,0.178,2
8025.5,765,72,356,18,0.178,2.9
8026.5,847,81,492,21,0.178,3.1
8027.5,885,85,574,22,0.178,2.7
8028.5,892,86,592,23,0.178,2.3
8029.5,873,83,546,24,0.178,2
8030.5,788,86,434,23,0.178,1.7
8031.5,675,71,280,22,0.178,1.3
8032.5,423,44,104,20,0.178,0.7
8033.5,0,0,0,18,0.179,0.5
8034.5,0,0,0,18,0.179,0.4
8035.5,0,0,0,18,0.179,0.4
8036.5,0,0,0,17,0.179,0.8
8037.5,0,0,0,16,0.179,1.2
8038.5,0,0,0,15,0.179,1.3
8039.5,0,0,0,14,0.179,1.4
8040.5,0,0,0,13,0.179,1.5
8041.5,0,0,0,12,0.179,1.6
8042.5,0,0,0,11,0.179,1.5
8043.5,0,0,0,11,0.179,1.4
8044.5,0,0,0,10,0.179,1.2
8045.5,0,0,0,10,0.179,1.1
8046.5,0,0,0,10,0.179,1
8047.5,130,14,19,12,0.179,1.2
8048.5,583,54,179,15,0.179,1.5
8049.5,759,72,351,18,0.179,1.6
8050.5,842,81,487,21,0.179,1.4
8051.5,860,91,564,22,0.179,0.7
8052.5,867,93,582,23,0.179,0.3
8053.5,847,90,537,24,0.179,0.3
8054.5,868,62,444,23,0.179,0.7
8055.5,774,52,292,22,0.179,1.1
8056.5,311,46,90,20,0.179,0.7
8057.5,0,0,0,18,0.179,0.2
8058.5,0,0,0,18,0.179,0.3
8059.5,0,0,0,18,0.179,0.8
8060.5,0,0,0,17,0.179,1.4
8061.5,0,0,0,16,0.179,1.4
8062.5,0,0,0,15,0.179,1.3
8063.5,0,0,0,14,0.179,1.3
8064.5,0,0,0,14,0.179,1.2
8065.5,0,0,0,13,0.179,1.1
8066.5,0,0,0,13,0.179,1.1
8067.5,0,0,0,13,0.179,1.1
8068.5,0,0,0,12,0.179,1
8069.5,0,0,0,12,0.179,1
8070.5,0,0,0,11,0.179,1.1
8071.5,185,13,18,12,0.179,1.3
8072.5,629,46,179,15,0.179,2
8073.5,448,120,284,18,0.179,2.7
8074.5,633,124,428,21,0.179,2.7
8075.5,867,84,558,22,0.179,2.2
8076.5,873,86,577,23,0.179,1.9
8077.5,846,86,532,23,0.179,1.8
8078.5,795,79,428,23,0.179,1.9
8079.5,679,67,276,22,0.179,1.7
8080.5,437,41,103,20,0.179,1
8081.5,0,0,0,18,0.179,0.6
8082.5,0,0,0,17,0.179,0.5
8083.5,0,0,0,17,0.179,0.2
8084.5,0,0,0,17,0.179,0.3
8085.5,0,0,0,16,0.179,0.8
8086.5,0,0,0,15,0.179,1
8087.5,0,0,0,14,0.179,1.1
8088.5,0,0,0,12,0.179,1.2
8089.5,0,0,0,12,0.179,1.3
8090.5,0,0,0,11,0.179,1.4
8091.5,0,0,0,11,0.179,1.5
8092.5,0,0,0,11,0.179,1.5
8093.5,0,0,0,11,0.179,1.4
8094.5,0,0,0,11,0.179,1.3
8095.5,0,11,11,12,0.179,1.5
8096.5,149,80,111,15,0.179,1.9
8097.5,202,151,224,18,0.179,1.9
8098.5,874,68,485,21,0.179,1.4
8099.5,869,86,560,24,0.179,1
8100.5,882,85,580,25,0.179,0.8
8101.5,867,81,537,26,0.179,0.8
8102.5,283,182,306,26,0.179,1
8103.5,744,57,286,25,0.179,1.1
8104.5,517,36,110,22,0.179,1
8105.5,0,0,0,20,0.179,1.1
8106.5,0,0,0,18,0.179,1.2
8107.5,0,0,0,17,0.179,1.3
8108.5,0,0,0,16,0.179,1.3
8109.5,0,0,0,16,0.179,1.3
8110.5,0,0,0,15,0.179,1.3
8111.5,0,0,0,15,0.179,1.3
8112.5,0,0,0,15,0.179,1.3
8113.5,0,0,0,15,0.179,1.2
8114.5,0,0,0,14,0.179,1.1
8115.5,0,0,0,14,0.179,1
8116.5,0,0,0,14,0.179,1
8117.5,0,0,0,13,0.179,1
8118.5,0,0,0,13,0.179,1
8119.5,0,8,8,14,0.179,1.3
8120.5,71,79,94,17,0.179,2
8121.5,789,67,352,21,0.179,2.3
8122.5,366,188,362,24,0.179,2.1
8123.5,878,91,567,25,0.179,2.1
8124.5,885,93,588,26,0.179,2.1
8125.5,868,90,544,27,0.179,2.1
8126.5,844,75,444,26,0.179,2.1
8127.5,743,63,291,25,0.179,1.6
8128.5,507,39,111,22,0.179,1
8129.5,0,0,0,20,0.179,0.9
8130.5,0,0,0,19,0.179,0.8
8131.5,0,0,0,18,0.179,0.8
8132.5,0,0,0,17,0.179,1
8133.5,0,0,0,17,0.179,1.1
8134.5,0,0,0,16,0.179,1.2
8135.5,0,0,0,15,0.179,1.1
8136.5,0,0,0,14,0.179,1.1
8137.5,0,0,0,13,0.179,1.1
8138.5,0,0,0,12,0.179,1.2
8139.5,0,0,0,12,0.179,1.2
8140.5,0,0,0,11,0.179,1.2
8141.5,0,0,0,11,0.179,1.2
8142.5,0,0,0,11,0.179,1.1
8143.5,0,8,8,12,0.179,1.1
8144.5,151,78,108,15,0.179,1.6
8145.5,221,147,226,18,0.179,2.2
8146.5,346,191,355,21,0.179,2.2
8147.5,510,188,464,23,0.179,2
8148.5,888,87,583,24,0.179,1.9
8149.5,501,182,444,24,0.179,2.1
8150.5,234,188,290,23,0.179,2.3
8151.5,172,125,178,22,0.179,1.9
8152.5,43,51,57,20,0.179,1.2
8153.5,0,0,0,19,0.179,0.9
8154.5,0,0,0,19,0.179,0.9
8155.5,0,0,0,18,0.179,0.6
8156.5,0,0,0,17,0.179,0.5
8157.5,0,0,0,16,0.179,0.8
8158.5,0,0,0,15,0.179,1.1
8159.5,0,0,0,14,0.179,1.2
8160.5,0,0,0,13,0.179,1.2
8161.5,0,0,0,13,0.179,1.3
8162.5,0,0,0,12,0.179,1.2
8163.5,0,0,0,11,0.179,1.2
8164.5,0,0,0,11,0.179,1.2
8165.5,0,0,0,10,0.179,1.1
8166.5,0,0,0,10,0.179,1.1
8167.5,150,10,13,11,0.179,1.1
8168.5,628,45,172,14,0.179,1.4
8169.5,795,63,346,17,0.179,1.9
8170.5,871,73,483,20,0.179,2
8171.5,902,79,565,21,0.179,2
8172.5,910,80,586,22,0.179,1.9
8173.5,893,78,543,23,0.179,1.9
8174.5,837,74,438,23,0.179,2.1
8175.5,733,61,286,22,0.179,1.8
8176.5,496,38,109,19,0.179,1.2
8177.5,0,0,0,16,0.179,1
8178.5,0,0,0,16,0.179,1
8179.5,0,0,0,16,0.179,1
8180.5,0,0,0,15,0.179,1
8181.5,0,0,0,14,0.179,1
8182.5,0,0,0,13,0.179,1.1
8183.5,0,0,0,11,0.179,1
8184.5,0,0,0,10,0.179,0.9
8185.5,0,0,0,10,0.179,0.9
8186.5,0,0,0,9,0.179,0.9
8187.5,0,0,0,9,0.179,0.9
8188.5,0,0,0,8,0.179,1
8189.5,0,0,0,8,0.179,1.1
8190.5,0,0,0,8,0.179,1.1
8191.5,119,10,12,9,0.179,1
8192.5,619,47,171,13,0.179,1.4
8193.5,797,64,346,16,0.179,1.7
8194.5,878,74,485,18,0.179,1.2
8195.5,931,73,574,20,0.179,0.9
8196.5,939,75,596,21,0.179,0.7
8197.5,923,73,553,22,0.179,0.8
8198.5,871,69,448,21,0.179,1.1
8199.5,769,58,294,20,0.179,1.2
8200.5,533,37,113,17,0.179,1.1
8201.5,0,0,0,15,0.179,1
8202.5,0,0,0,15,0.179,1.1
8203.5,0,0,0,15,0.179,1.1
8204.5,0,0,0,14,0.179,1
8205.5,0,0,0,13,0.179,1
8206.5,0,0,0,12,0.179,0.9
8207.5,0,0,0,10,0.179,0.6
8208.5,0,0,0,9,0.179,0.5
8209.5,0,0,0,8,0.179,0.6
8210.5,0,0,0,8,0.179,0.9
8211.5,0,0,0,8,0.179,1.1
8212.5,0,0,0,8,0.179,1.1
8213.5,0,0,0,7,0.179,1.1
8214.5,0,0,0,7,0.179,1
8215.5,0,0,0,8,0.179,0.8
8216.5,598,49,167,10,0.179,0.6
8217.5,774,68,340,14,0.179,0.9
8218.5,856,79,479,17,0.179,1.4
8219.5,900,83,565,19,0.179,1.8
8220.5,912,83,589,20,0.179,2.3
8221.5,895,81,546,20,0.179,2.9
8222.5,846,74,442,21,0.179,3.5
8223.5,749,61,290,19,0.179,3.4
8224.5,248,48,83,16,0.179,2.6
8225.5,0,0,0,13,0.179,2.4
8226.5,0,0,0,12,0.179,3
8227.5,0,0,0,11,0.179,3.1
8228.5,0,0,0,10,0.179,3.1
8229.5,0,0,0,9,0.179,3.3
8230.5,0,0,0,8,0.179,3.5
8231.5,0,0,0,6,0.179,3.7
8232.5,0,0,0,5,0.179,3.4
8233.5,0,0,0,4,0.179,2.7
8234.5,0,0,0,4,0.179,2.4
8235.5,0,0,0,3,0.179,2.2
8236.5,0,0,0,3,0.179,2
8237.5,0,0,0,3,0.179,2
8238.5,0,0,0,3,0.179,1.9
8239.5,0,0,0,4,0.179,2.2
8240.5,713,38,177,7,0.179,2.7
8241.5,872,51,356,10,0.179,3
8242.5,944,59,498,13,0.179,3.3
8243.5,961,71,584,15,0.179,3.6
8244.5,975,70,609,16,0.179,3.9
8245.5,964,67,567,17,0.179,4.1
8246.5,897,69,459,18,0.179,4.1
8247.5,801,58,303,17,0.179,3.6
8248.5,573,37,119,13,0.179,2.2
8249.5,0,0,0,10,0.179,1.3
8250.5,0,0,0,10,0.179,1.3
8251.5,0,0,0,10,0.179,1.3
8252.5,0,0,0,9,0.179,1.3
8253.5,0,0,0,8,0.179,1.3
8254.5,0,0,0,7,0.179,1.4
8255.5,0,0,0,5,0.179,1.4
8256.5,0,0,0,5,0.179,1.4
8257.5,0,0,0,4,0.179,1.5
8258.5,0,0,0,4,0.179,1.5
8259.5,0,0,0,4,0.179,1.6
8260.5,0,0,0,3,0.179,1.5
8261.5,0,0,0,3,0.179,1.4
8262.5,0,0,0,3,0.179,1.3
8263.5,0,0,0,4,0.179,1.3
8264.5,686,41,173,7,0.179,1.6
8265.5,853,56,351,11,0.179,1.6
8266.5,928,64,493,15,0.179,1.3
8267.5,920,83,573,17,0.179,1
8268.5,934,83,598,18,0.179,0.8
8269.5,920,79,556,19,0.179,0.7
8270.5,885,69,453,19,0.179,0.7
8271.5,790,57,299,18,0.179,0.7
8272.5,165,51,75,15,0.179,0.7
8273.5,0,0,0,12,0.179,0.9
8274.5,0,0,0,12,0.179,1.1
8275.5,0,0,0,12,0.179,1.2
8276.5,0,0,0,10,0.179,1.3
8277.5,0,0,0,8,0.179,1.4
8278.5,0,0,0,7,0.179,1.3
8279.5,0,0,0,6,0.179,1.2
8280.5,0,0,0,6,0.179,1.1
8281.5,0,0,0,6,0.179,1
8282.5,0,0,0,6,0.179,1
8283.5,0,0,0,5,0.179,1
8284.5,0,0,0,5,0.179,1
8285.5,0,0,0,5,0.179,1.1
8286.5,0,0,0,5,0.179,1.1
8287.5,0,0,0,6,0.179,1
8288.5,649,44,167,9,0.179,1.5
8289.5,827,60,345,13,0.179,1.9
8290.5,318,189,336,16,0.179,1.7
8291.5,520,180,457,18,0.179,1.9
8292.5,921,86,593,19,0.179,2.3
8293.5,899,85,551,20,0.179,2.6
8294.5,850,79,448,20,0.179,2.9
8295.5,746,66,295,19,0.179,2.7
8296.5,506,42,114,17,0.179,2.1
8297.5,0,0,0,15,0.179,1.9
8298.5,0,0,0,13,0.179,1.8
8299.5,0,0,0,11,0.179,1.4
8300.5,0,0,0,11,0.179,1.2
8301.5,0,0,0,10,0.179,1
8302.5,0,0,0,9,0.179,1
8303.5,0,0,0,8,0.179,1
8304.5,0,0,0,7,0.179,0.9
8305.5,0,0,0,7,0.179,0.6
8306.5,0,0,0,7,0.179,0.5
8307.5,0,0,0,6,0.179,0.6
8308.5,0,0,0,6,0.179,0.9
8309.5,0,0,0,6,0.179,1.2
8310.5,0,0,0,7,0.179,1.5
8311.5,0,0,0,9,0.179,2.1
8312.5,517,53,150,13,0.179,3.1
8313.5,59,140,160,16,0.179,3.7
8314.5,312,190,333,17,0.179,3.8
8315.5,489,191,450,18,0.179,4
8316.5,167,257,349,18,0.179,4.2
8317.5,112,239,297,18,0.179,4.4
8318.5,108,194,241,18,0.179,4.4
8319.5,33,119,129,17,0.179,4.1
8320.5,14,51,53,15,0.179,3
8321.5,0,0,0,13,0.179,2
8322.5,0,0,0,13,0.179,1.7
8323.5,0,0,0,12,0.179,2
8324.5,0,0,0,11,0.179,2.5
8325.5,0,0,0,10,0.179,2.5
8326.5,0,0,0,10,0.179,2.1
8327.5,0,0,0,10,0.179,1.8
8328.5,0,0,0,10,0.179,1.7
8329.5,0,0,0,11,0.179,1.7
8330.5,0,0,0,11,0.179,1.7
8331.5,0,0,0,10,0.179,1.5
8332.5,0,0,0,10,0.179,1.3
8333.5,0,0,0,9,0.179,1.2
8334.5,0,0,0,7,0.179,1.1
8335.5,0,0,0,7,0.179,1.1
8336.5,573,46,153,8,0.179,1.7
8337.5,207,140,211,10,0.179,2.6
8338.5,876,69,470,11,0.179,3
8339.5,893,82,554,12,0.179,3.5
8340.5,909,81,580,13,0.179,3.8
8341.5,897,78,541,13,0.179,3.8
8342.5,0,47,47,13,0.179,3.6
8343.5,716,66,286,12,0.179,2.9
8344.5,138,53,73,10,0.179,1.8
8345.5,0,0,0,8,0.179,1.1
8346.5,0,0,0,8,0.179,1.1
8347.5,0,0,0,8,0.179,1.1
8348.5,0,0,0,8,0.179,1
8349.5,0,0,0,8,0.179,0.9
8350.5,0,0,0,8,0.179,0.7
8351.5,0,0,0,8,0.179,0.8
8352.5,0,0,0,8,0.179,1
8353.5,0,0,0,7,0.179,1.3
8354.5,0,0,0,7,0.179,1.5
8355.5,0,0,0,7,0.179,1.6
8356.5,0,0,0,7,0.179,1.7
8357.5,0,0,0,7,0.179,1.9
8358.5,0,0,0,6,0.179,1.7
8359.5,0,0,0,7,0.179,1.5
8360.5,0,58,58,8,0.179,1.7
8361.5,0,8,8,9,0.179,1.4
8362.5,0,79,79,10,0.179,0.8
8363.5,0,159,159,11,0.179,1.3
8364.5,32,221,239,11,0.179,2.2
8365.5,9,179,184,11,0.179,3
8366.5,96,190,232,11,0.179,3.6
8367.5,0,25,25,10,0.179,3.9
8368.5,0,3,3,9,0.179,3.3
8369.5,0,0,0,9,0.179,2.5
8370.5,0,0,0,8,0.179,2
8371.5,0,0,0,8,0.179,1.6
8372.5,0,0,0,8,0.179,1.3
8373.5,0,0,0,8,0.179,1.1
8374.5,0,0,0,7,0.179,1
8375.5,0,0,0,7,0.179,0.9
8376.5,0,0,0,6,0.179,0.7
8377.5,0,0,0,6,0.179,0.4
8378.5,0,0,0,6,0.179,0.4
8379.5,0,0,0,6,0.179,0.7
8380.5,0,0,0,5,0.179,0.9
8381.5,0,0,0,5,0.179,0.8
8382.5,0,0,0,4,0.179,0.7
8383.5,0,0,0,5,0.179,0.6
8384.5,560,47,149,7,0.179,0.5
8385.5,759,67,323,9,0.179,0.6
8386.5,850,77,464,11,0.179,0.9
8387.5,857,94,545,12,0.179,0.7
8388.5,871,95,572,13,0.179,0.7
8389.5,861,90,535,13,0.179,1.1
8390.5,823,80,438,13,0.179,1.6
8391.5,726,65,290,12,0.179,2
8392.5,15,52,54,10,0.179,1.7
8393.5,0,0,0,8,0.179,1.4
8394.5,0,0,0,8,0.179,1.5
8395.5,0,0,0,8,0.179,1.4
8396.5,0,0,0,8,0.179,1.3
8397.5,0,0,0,7,0.179,1.3
8398.5,0,0,0,6,0.179,1.2
8399.5,0,0,0,5,0.179,1.1
8400.5,0,0,0,4,0.179,1
8401.5,0,0,0,3,0.179,1
8402.5,0,0,0,3,0.179,1
8403.5,0,0,0,3,0.179,1.1
8404.5,0,0,0,2,0.179,1.1
8405.5,0,0,0,2,0.179,1.1
8406.5,0,0,0,2,0.179,1.1
8407.5,0,0,0,3,0.179,1.2
8408.5,564,46,148,7,0.179,1.7
8409.5,759,66,321,10,0.179,1.8
8410.5,846,77,461,12,0.179,1.3
